hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_Thefts,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
5400 NANAIMO ST,Residential,55.895,484.679,27.948,0.002,1554.872,1337.778,233.871,309.604,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
2400 TURNER ST,Residential,87.538,226.206,43.769,102.697,198.167,2039.604,111.329,206.959,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
0 DRAKE ST,Residential,116.954,86.636,58.477,130.857,132.107,317.877,264.454,274.092,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
5000-5100 MOSS ST,Residential,47.233,343.102,23.616,129.632,747.986,579.234,117.553,113.008,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,0,1
3100 E 53RD AV,Residential,45.389,1444.393,22.694,23.09,1382.848,2028.737,74.388,111.886,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1000 KAMLOOPS ST,Residential,46.349,313.724,23.174,141.37,583.245,1729.398,137.245,250.733,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1100 NICOLA ST,Residential,54.99,124.451,27.495,120.687,104.993,1262.241,45.846,123.759,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,0,0,1,0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0
2400 HEATHER ST,Residential,53.349,15.278,26.674,0.001,6.281,379.431,30.608,26.675,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,18.0,3.0,8.0,0.0,1.0,1.0,1.0,1,1,0,0,0,0
1500 ALMA ST,Arterial,69.02,33.885,34.51,85.031,1003.767,4637.152,433.224,34.51,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,1,0,0,0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,1,1
4000 KASLO ST,Residential,49.594,426.262,24.797,186.114,1619.156,441.751,269.181,335.337,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
8100-8700 YUKON ST,Residential,147.305,153.295,73.653,169.294,1544.661,166.587,126.309,73.653,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
6400 KILLARNEY ST,Residential,71.217,1225.263,35.609,433.434,1196.262,1794.339,35.405,35.625,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0
2000 PENTICTON ST,Residential,55.362,526.678,27.681,190.9,1243.486,931.669,328.279,350.341,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3100-3200 NANAIMO ST,Arterial,32.263,603.822,16.131,201.712,985.557,861.402,80.281,129.568,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,0,1,1,0
3000 W 10TH AV,Secondary Arterial,38.775,100.386,19.387,32.598,55.704,3969.463,90.435,99.547,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
7300 ADERA ST,Residential,49.45,702.159,24.725,200.379,1722.788,2156.6,260.494,267.285,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
2900 RENFREW ST,Secondary Arterial,105.526,137.76,52.763,159.935,1812.502,152.271,21.662,52.763,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1,0,0,1,0
2300-2400 E 48TH AV,Residential,49.704,506.609,24.852,203.408,1861.69,2256.531,91.935,86.068,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5400 MCKINNON ST,Residential,83.805,117.692,33.482,602.361,66.448,623.173,52.893,49.999,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,1
2900 COMMERCIAL DRIVE,Secondary Arterial,50.328,18.275,25.164,79.08,151.098,380.708,46.536,75.503,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,1,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0
2000 W 63RD AV,Residential,75.197,838.198,36.546,114.727,2096.922,2581.195,237.285,384.218,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1100 BALFOUR AV,Residential,161.006,291.736,80.503,635.525,827.925,1180.533,252.716,257.577,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1200 E 23RD AV,Residential,40.198,117.502,20.099,365.06,1255.412,1483.704,113.269,141.915,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
1200 BIDWELL ST,Residential,55.027,66.18,27.513,122.96,37.034,1532.46,111.616,82.515,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,0,0,1,0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,1,0
4700-4800 FAIRMONT ST,Residential,111.545,371.465,55.773,72.208,827.456,392.116,180.394,180.229,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1200 E 55TH AV,Residential,47.602,968.54,23.801,31.354,852.483,2717.791,279.308,238.396,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2000 ARBUTUS ST,Residential,48.716,76.391,24.358,194.855,66.374,2374.929,68.161,70.998,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0
1500 W 70TH AV,Arterial,5.393,125.44,2.696,27.55,2864.284,1830.615,116.011,2.742,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,1,0,0,0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0,0,1,1,0
1000 KOOTENAY ST,Residential,46.269,635.281,23.135,255.45,2172.997,1672.57,177.918,312.07,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1000-1100 NICOLA ST,Residential,55.023,118.105,27.512,102.207,160.507,1178.924,147.698,182.902,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,0,0,1,0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
200 E 36TH AV,Residential,51.065,315.308,25.533,90.443,726.615,1240.953,69.704,75.161,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1
1300 WINDERMERE ST,Residential,51.834,1058.533,25.917,555.83,1620.834,1331.577,200.217,318.904,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1500 E 15TH AV,Residential,42.685,301.351,21.343,56.085,414.303,645.174,218.901,200.014,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
2000 CORNWALL AV,Arterial,43.148,143.285,21.574,329.565,231.923,2179.904,37.717,64.704,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0
300 MCLEAN DRIVE,Residential,50.125,93.599,25.062,0.001,519.148,1838.779,79.177,80.641,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
3300 HIGHBURY ST,Residential,50.168,166.675,25.084,48.434,747.695,5197.924,128.599,212.551,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4400 FRASER ST,Secondary Arterial,18.429,61.512,9.214,232.348,794.83,1893.985,45.001,0.473,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,1,0,0,1,19.0,0.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0,1
3300 EAST BOULEVARD,Residential,102.482,161.759,50.427,167.058,592.187,2804.964,100.458,159.669,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1200 E 8TH AV,Residential,47.259,164.089,23.63,100.653,254.539,285.185,71.909,103.419,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
6300 MCKINNON ST,Residential,41.556,952.171,20.778,172.019,862.125,1504.013,163.856,189.21,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
500-600 E 50TH AV,Residential,46.546,129.217,23.273,381.726,72.779,1761.085,113.825,152.344,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
200 WOODLAND DRIVE,Residential,50.032,132.586,25.016,0.0,633.796,1909.573,114.568,138.456,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
2600 CAROLINA ST,Residential,50.292,181.593,25.146,103.269,465.158,1038.099,144.653,159.751,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
7600 ELLIOTT ST,Collector,18.768,1078.416,9.384,106.21,2530.862,3144.159,99.555,262.707,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2200 YUKON ST,Residential,50.337,80.634,25.168,0.003,17.537,198.116,163.119,75.508,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,1,1,1,0,0,0
200 E 49TH AV,Secondary Arterial,47.236,665.653,23.618,180.362,635.249,1200.381,84.527,127.246,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4000 W 27TH AV,Residential,224.493,723.726,112.246,218.648,1798.144,5813.563,717.798,725.673,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000 HAMILTON ST,Arterial,164.702,55.007,82.351,63.721,8.06,261.093,148.61,82.351,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1800 NOOTKA ST,Residential,50.709,1101.639,25.355,580.853,1694.995,1046.167,192.913,213.405,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2100 E 5TH AV,Residential,140.72,558.538,70.36,74.747,601.967,636.271,311.924,343.762,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
100 E WOODSTOCK AV,Residential,47.851,76.199,23.926,274.889,834.773,1032.45,39.561,65.338,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,1
1400 DEVONSHIRE CRESCENT,Residential,54.85,1091.113,27.425,102.359,1187.132,1733.562,78.93,106.039,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5500 PRINCE EDWARD ST,Residential,50.371,397.78,25.185,17.393,495.593,1389.247,228.973,236.04,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
1200 WOLFE AV,Secondary Arterial,80.417,355.24,24.185,205.574,448.611,1403.034,188.391,317.974,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
6000 MACDONALD ST,Collector,96.909,496.746,48.455,56.965,503.786,3748.494,358.713,368.137,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2500 ADANAC ST,Residential,4.664,407.18,2.332,41.777,375.495,1903.813,137.151,142.603,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,1
1500 W 3RD AV,Residential,127.497,92.809,63.748,130.282,7.634,1452.221,83.2,50.818,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
8600 FREMLIN ST,Residential,172.612,753.763,86.306,239.508,2472.75,789.984,171.326,86.306,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
5500 GRANVILLE ST,Arterial,97.536,965.813,48.768,251.587,955.526,1731.095,16.868,51.226,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
2100 NAPIER ST,Residential,140.784,362.289,70.392,71.064,596.257,1430.118,303.396,362.07,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2900 W 42ND AV,Residential,200.854,660.137,100.427,101.992,677.98,4052.072,117.85,147.545,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
800-900 BROUGHTON ST,Residential,55.028,108.042,27.514,75.617,91.056,831.336,148.052,137.547,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
7900 FREMLIN ST,Residential,46.183,831.165,23.091,245.968,2450.511,848.034,192.506,245.674,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
800 E 47TH AV,Residential,50.327,276.112,25.164,199.4,240.794,2145.075,203.707,276.547,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1400 W KING EDWARD AV,Arterial,122.908,839.752,61.454,222.501,959.956,1616.133,38.254,113.139,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
1800 HOSMER AV,Residential,68.236,594.925,34.118,68.092,843.117,2423.108,329.367,389.499,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
300 N RENFREW ST,Secondary Arterial,55.948,800.916,27.974,190.471,1057.579,3132.93,49.142,83.806,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,1,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
800 E 49TH AV,Secondary Arterial,49.221,276.999,24.611,410.053,266.2,2140.786,12.939,277.035,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
1900 BEACH AV,Arterial,140.868,76.165,70.434,188.823,68.158,1753.93,172.802,236.755,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
2000 W 50TH AV,Residential,47.741,194.251,23.871,332.507,806.372,2649.321,132.02,148.262,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2900 W 44TH AV,Residential,201.057,723.686,99.972,99.656,737.425,4057.228,314.547,331.453,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
700-800 W 48TH AV,Residential,222.797,612.379,110.0,107.824,2138.494,614.28,115.339,283.445,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4500 ST. GEORGE ST,Residential,9.636,286.733,4.818,156.082,521.763,1659.672,288.832,304.092,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
3900-4000 ALEXANDRA ST,Residential,84.117,880.43,42.059,266.213,917.529,1904.175,64.443,42.059,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,0
5500 MANITOBA ST,Residential,50.932,544.085,25.466,179.587,1142.203,620.935,248.653,300.31,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4000 MACDONALD ST,Secondary Arterial,50.3,1.527,25.15,209.98,1492.964,3824.419,50.054,25.15,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,1,0,0,1,4.0,5.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,1,0
200 BOUNDARY ROAD,Secondary Arterial,50.222,142.104,25.111,530.012,2265.682,2485.61,18.464,128.821,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,1,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
6900-7000 CARNARVON ST,Residential,221.381,1517.827,110.69,227.184,1561.511,4154.468,1346.302,770.22,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
300 E 8TH AV,Residential,140.725,54.023,70.362,201.044,81.954,1077.795,96.246,142.983,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5700-5900 OLYMPIC ST,Residential,230.298,356.904,115.149,168.478,1985.123,5363.303,124.062,147.099,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4300 ONTARIO ST,Residential,43.439,281.104,21.72,0.001,256.223,795.466,253.092,243.732,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1700 W 47TH AV,Residential,48.78,353.802,24.39,105.61,664.356,2240.564,194.296,276.151,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1500 E 47TH AV,Residential,50.313,616.63,25.157,0.002,1173.175,2697.369,209.012,213.693,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
300 W 13TH AV,Residential,141.958,218.957,70.979,81.456,198.915,423.655,210.95,126.387,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
500-600 E 56TH AV,Residential,47.426,666.095,23.713,287.439,500.752,1996.485,58.671,23.702,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,1,1
1100 PENTICTON ST,Residential,46.057,382.475,23.029,190.936,702.657,1778.616,326.588,382.574,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
300 W HASTINGS ST,Arterial,99.276,11.803,49.638,101.85,12.52,344.469,8.473,49.638,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,10.0,6.0,5.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0
6000 DOMAN ST,Residential,46.339,572.723,23.169,68.724,447.315,1090.436,32.082,398.434,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
6700-6800 ARGYLE ST,Residential,177.527,449.514,88.763,201.348,1357.729,3064.637,294.965,299.631,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
200-300 W 19TH AV,Residential,203.126,296.093,101.563,105.239,248.789,608.629,291.298,289.318,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2800 E 51ST AV,Residential,56.909,1434.656,28.454,308.905,1378.386,1987.756,178.529,175.119,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
200 W 12TH AV,Secondary Arterial,108.621,313.277,54.311,184.514,219.539,425.069,314.383,196.306,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
400 HORNBY ST,Arterial,49.745,44.999,24.873,0.002,52.175,239.566,49.357,24.873,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0
1300 SE MARINE DRIVE,Arterial,51.483,1364.84,25.742,0.0,1196.958,2889.33,45.152,73.709,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,1,0,1,0
6300 COLLINGWOOD ST,Residential,88.798,647.701,44.399,141.961,1562.236,4798.008,640.453,135.098,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1900 FERNDALE ST,Residential,140.796,170.264,70.398,211.878,310.717,1864.314,157.848,180.132,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1
800 JERVIS ST,Residential,55.001,83.068,27.5,75.62,41.974,685.832,82.296,82.528,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,0,0,1,0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0
2300 WILLOW ST,Residential,46.64,130.479,23.32,79.293,37.617,523.255,119.725,124.62,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0
6600 PRINCE ALBERT ST,Residential,52.733,220.578,26.367,542.524,174.381,2073.605,128.288,216.013,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
600 CITADEL PARADE,Residential,92.535,51.469,46.267,69.646,8.14,150.232,159.024,46.267,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,0,0,1,0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1400 E 7TH AV,Residential,97.202,205.711,48.601,17.799,322.028,384.198,196.531,102.346,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
1200 VENABLES ST,Secondary Arterial,50.485,71.638,25.243,116.99,546.059,1222.89,51.417,124.987,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,1,0,0,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,1,0,0,0
