hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_Thefts,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
3500 HULL ST,Residential,47.755,626.405,16.448,392.211,944.357,779.688,119.314,139.141,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
3700 HIGHBURY ST,Residential,50.315,230.227,25.157,211.298,1099.059,5316.901,203.691,389.128,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1000 MARINASIDE CRESCENT,Residential,97.341,114.674,103.644,110.003,4.793,259.182,105.993,119.485,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,0,0,1,0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
300 E 14TH AV,Residential,143.821,151.467,71.911,0.0,263.728,1358.212,156.353,176.021,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4500 W 13TH AV,Residential,221.239,304.96,110.619,335.383,295.386,6630.293,306.771,323.345,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
8800-8900 SHAUGHNESSY ST,Residential,174.961,844.953,87.481,234.206,2600.585,993.104,157.969,150.232,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
6500 SOPHIA ST,Residential,52.937,641.618,26.469,148.83,608.277,1225.247,109.65,150.547,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
0 E 45TH AV,Residential,154.791,401.576,77.396,0.001,989.693,908.725,257.607,234.842,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5900 CARNARVON ST,Residential,49.676,700.448,24.838,11.739,805.461,4154.608,237.718,241.735,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5500-5600 DUMFRIES ST,Residential,184.118,637.604,92.059,0.001,1157.264,2080.625,149.214,139.334,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4200 W 10TH AV,Arterial,221.34,166.67,100.149,113.729,154.512,5913.756,57.1,110.67,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3100 WINDSOR ST,Residential,65.584,242.982,16.325,22.506,980.245,1088.553,257.444,292.648,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
900 E 26TH AV,Residential,91.838,365.774,45.919,110.966,1128.563,1973.386,112.245,148.486,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1400 E 19TH AV,Residential,47.29,304.947,23.645,199.339,814.115,1041.49,38.187,23.645,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1,1,1
4600 W 16TH AV,Secondary Arterial,223.638,632.373,111.819,115.817,626.129,6927.187,52.98,111.819,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5000 YEW ST,Residential,52.734,396.538,26.367,0.0,369.822,3131.643,183.889,317.778,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
7900 LABURNUM ST,Residential,129.218,757.804,45.921,130.295,2179.303,2493.762,166.29,422.344,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
900 W 52ND AV,Residential,59.123,890.505,29.562,292.967,2078.341,894.373,47.714,265.575,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
1500 ISLAND PARK WALK,Residential,35.482,175.018,17.741,0.0,104.229,1372.599,176.819,264.843,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,0,0
100 GORE AV,Residential,50.538,31.601,25.269,44.225,14.204,983.794,71.717,75.977,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,23.0,1.0,2.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0
4400 DUNBAR ST,Arterial,53.131,3.967,26.565,0.0,1839.448,5093.872,56.285,26.565,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,1,0,0,0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2800-2900 W 49TH AV,Secondary Arterial,53.833,949.171,26.917,115.213,951.211,3860.79,817.592,515.531,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,1,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2000 CORNWALL AV,Arterial,45.28,55.986,22.64,320.656,229.322,2093.238,10.511,22.64,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,1,0,0
3400 BALSAM ST,Residential,50.377,371.785,25.189,233.756,768.841,3366.017,211.433,557.076,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1000 E 63RD AV,Residential,48.796,1413.339,24.398,397.33,668.776,2340.014,226.429,220.575,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
0 EXPO BOULEVARD,Arterial,126.601,69.465,58.425,43.354,42.578,225.139,40.315,58.425,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0
2700 E 2ND AV,Residential,183.527,746.911,91.764,96.034,1448.469,1091.017,287.174,142.538,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3500 E 23RD AV,Residential,166.652,1270.485,83.326,106.687,1788.565,1294.246,152.572,286.587,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4500 PICTON ST,Residential,2.368,363.161,1.185,140.84,925.861,418.986,197.781,206.218,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5900 MAIN ST,Arterial,69.226,218.673,34.613,137.074,748.179,1109.282,10.048,65.133,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,1
6500-6700 BUTLER ST,Residential,259.877,984.772,110.108,539.692,992.63,1666.67,110.156,172.713,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1400 W 67TH AV,Residential,50.362,120.758,25.181,0.0,2717.273,1589.573,116.162,127.16,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
5000 TRAFALGAR ST,Residential,53.283,345.708,26.641,253.96,696.319,3700.79,340.408,665.262,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
800 W 22ND AV,Residential,123.685,312.558,61.843,209.504,521.178,629.454,299.123,299.408,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7200 KILLARNEY ST,Residential,47.488,1479.542,24.857,326.67,1787.199,2420.561,320.407,372.148,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
2000 CREELMAN AV,Residential,46.192,264.045,23.096,126.242,335.78,2166.365,229.507,230.213,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
2100 VANNESS AV,Residential,91.247,433.097,45.623,105.986,1185.292,479.848,267.371,280.074,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7600 PRINCE EDWARD ST,Residential,88.87,1199.822,44.435,146.828,594.585,1542.38,306.6,325.78,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2000 COLUMBIA ST,Residential,50.223,29.667,25.111,0.002,52.882,422.596,249.553,223.047,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
1900 BURRARD ST,Arterial,48.342,9.157,24.171,0.0,38.926,1857.38,35.849,24.171,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,0,11.0,2.0,1.0,0.0,2.0,1.0,1.0,0,1,1,0,0,0
1400 E 49TH AV,Secondary Arterial,100.517,689.249,50.258,55.643,1107.374,2920.651,83.335,50.258,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
400 BOUNDARY ROAD,Arterial,47.094,62.34,23.547,394.571,2261.296,2338.837,62.948,23.547,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,1,0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,1,0
3400-3500 WORTHINGTON DRIVE,Residential,103.241,1546.984,99.95,196.591,2080.937,1034.635,208.598,291.028,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6400 GRANVILLE ST,Arterial,48.103,810.228,24.051,339.687,1129.071,1717.235,29.091,78.591,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
1400 W 33RD AV,Collector,53.006,1284.741,26.503,423.707,1270.302,1900.56,51.312,26.503,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
6400 GRANVILLE ST,Arterial,54.54,806.77,27.27,388.943,1158.908,1714.892,25.357,27.27,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,1,0,0,0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1,0,0,0,1,0
3800 SW MARINE DRIVE,Arterial,12.805,441.171,6.403,0.0,1998.375,5362.842,284.261,299.598,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,1,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
3500 W 29TH AV,Residential,193.626,146.165,96.813,0.0,1930.095,4955.757,153.722,143.435,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3300 TURNER ST,Residential,55.364,308.799,27.682,173.476,1573.831,2036.053,187.543,259.987,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1600 E 47TH AV,Residential,50.416,516.466,25.208,0.002,1273.879,2650.733,212.922,224.147,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
6400 MCKINNON ST,Residential,40.318,983.568,20.159,161.727,899.468,1543.049,141.628,170.968,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2100 W 43RD AV,Residential,162.832,202.683,81.416,154.626,103.352,3018.421,130.152,166.445,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
1500 ARBUTUS ST,Residential,48.991,164.637,24.496,114.289,165.98,2247.107,32.697,24.496,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1,1,0
3600-3700 W 35TH AV,Residential,211.001,534.916,105.5,108.777,1884.109,5206.492,103.621,235.851,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
9000 HUDSON ST,Residential,52.784,644.197,19.162,83.912,3104.177,1489.303,16.073,30.669,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,0,1,0
7300-7400 HUMM ST,Residential,67.007,424.284,80.141,84.39,2094.248,3253.726,188.251,228.557,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
100 KOOTENAY ST,Residential,50.278,233.095,25.139,380.896,2117.177,2546.564,155.497,229.268,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5100 MARGUERITE ST,Residential,49.682,838.776,24.841,102.871,833.145,2164.022,339.963,332.913,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4100 ST. CATHERINES ST,Residential,5.892,321.017,52.682,135.344,1086.063,1947.275,56.474,144.725,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
700 W 13TH AV,Residential,142.051,283.0,71.026,75.504,185.675,576.695,279.274,126.355,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
100 E PENDER ST,Arterial,135.056,5.431,67.528,114.871,8.205,606.091,49.842,67.528,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,36.0,1.0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1000-1100 W 42ND AV,Residential,57.913,840.78,28.957,336.349,1588.462,909.074,61.824,108.809,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1,0
1200 LAURIER AV,Residential,171.732,485.419,85.866,446.923,880.197,1307.578,150.728,427.32,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2500 HEMLOCK ST,Secondary Arterial,51.235,101.364,25.617,89.964,95.927,1553.322,83.519,25.617,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,1,0,0,1,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,1,0,0
1800 VICTORIA DRIVE,Secondary Arterial,50.283,283.327,25.142,281.473,253.575,594.305,272.649,125.745,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
2100 SCOTIA ST,Residential,50.564,103.274,25.282,0.0,76.339,841.892,139.893,147.609,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,0
5400 WALLACE ST,Residential,63.825,446.011,31.913,107.81,2097.632,5473.086,284.237,283.186,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3000 SCHOOL AV,Residential,103.784,83.936,45.024,483.47,347.793,843.581,76.583,94.607,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6200 ELLIOTT ST,Collector,45.684,800.816,22.842,200.417,1514.857,1981.266,8.19,66.918,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,1,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,1,0
3100 TRIMBLE ST,Residential,60.332,587.214,30.166,245.293,577.215,6387.412,57.273,585.343,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
7800 ONTARIO ST,Residential,96.604,889.055,48.302,0.002,976.53,905.516,152.357,162.876,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1800-1900 W 75TH AV,Residential,35.931,819.431,226.408,149.902,2669.532,2522.435,563.186,226.408,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1000 W 29TH AV,Residential,49.673,821.288,24.836,102.307,539.152,1118.943,147.624,174.492,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3300 WATSON ST,Residential,50.824,62.738,23.603,38.923,31.878,1248.185,18.307,29.937,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,4.0,0.0,8.0,0.0,1.0,2.0,1.0,1,1,0,0,1,0
4700-4800 FAIRMONT ST,Residential,134.45,435.18,65.611,179.884,765.05,432.458,169.535,247.773,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
200 E 28TH AV,Residential,42.008,172.684,21.004,176.591,163.226,1256.543,163.523,171.478,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
4100-4300 CROWN ST,Residential,52.738,612.483,26.369,242.601,1740.597,5700.714,607.469,614.019,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1300 W 62ND AV,Residential,47.01,333.769,23.505,260.599,2369.582,1545.677,262.448,293.942,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
700 SW MARINE DRIVE,Arterial,16.747,534.817,8.374,0.001,2253.25,594.865,34.339,8.374,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,1,0,0,0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,1,1,0,0
1600 GARDEN DRIVE,Residential,50.317,267.951,25.159,281.53,788.603,1108.473,93.926,128.101,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
6500-6600 BERKELEY ST,Residential,48.438,593.482,24.219,538.829,2007.381,2536.389,212.204,271.142,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
MARINASIDE CRESCENT,Residential,17.64,70.753,8.82,91.504,123.704,275.066,207.748,234.382,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,0,0,1,0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
4600 W 2ND AV,Residential,111.883,839.103,55.942,265.667,831.244,6611.836,251.055,309.228,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6100 DOMAN ST,Residential,9.034,647.108,36.738,140.637,552.403,1201.538,135.605,351.129,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5600 YEW ST,Residential,55.839,51.844,27.92,219.592,8.857,3043.075,91.807,84.356,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0
3800 YUKON ST,Residential,58.345,208.013,29.173,11.411,232.684,268.791,188.772,190.47,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
7700 MAIN ST,Arterial,24.025,1198.995,12.012,278.766,714.107,1212.452,42.395,12.012,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,1,1
5600 WALES ST,Residential,55.769,588.346,27.885,0.0,1047.967,1255.786,86.877,89.404,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
2500 GLEN DRIVE,Residential,50.26,111.76,25.13,11.907,384.679,488.28,79.759,80.485,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
6600-6700 NANAIMO ST,Residential,106.926,484.322,53.463,456.662,2035.621,2501.158,165.479,172.276,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3400 MONMOUTH AV,Residential,45.867,312.01,70.076,318.582,870.84,339.192,108.078,130.703,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4900-5000 JAMES ST,Residential,160.904,225.605,80.452,137.35,574.399,1121.097,98.337,123.502,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
3000 CLARK DRIVE,Residential,50.511,556.069,25.255,281.798,608.383,776.867,196.475,166.663,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
2900 W 39TH AV,Residential,200.633,551.523,100.316,101.191,706.802,4065.948,96.5,231.98,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
700 KEEFER ST,Residential,173.029,182.499,86.514,95.941,190.84,1115.174,222.287,224.312,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
2800 CHARLES ST,Residential,48.312,778.544,24.156,258.005,1057.064,1598.845,135.505,165.603,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1100-1200 WAVERLEY AV,Residential,171.504,694.017,85.752,88.543,659.912,2561.169,182.611,203.036,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6700-6800 ARBUTUS ST,Residential,239.573,477.842,119.787,251.621,1001.57,2850.352,120.673,362.755,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3500 W 26TH AV,Residential,126.69,65.905,63.345,68.603,1606.791,5022.936,62.283,63.345,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
1400 W 52ND AV,Residential,83.168,990.974,41.584,692.272,1486.022,1609.658,145.295,347.05,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1700 E 63RD AV,Residential,54.868,971.221,27.434,330.582,1635.958,3326.677,204.09,192.724,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1300 GLEN DRIVE,Residential,180.885,304.807,119.867,457.122,381.055,727.474,308.404,291.6,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
